Unnamed: 0,Zone,Region,Place,Name,Type,Establishment Year,time needed to visit in hrs,Google review rating,Entrance Fee in INR,Airport with 50km Radius,Weekly Off,Category,DSLR Allowed,Number of google review in lakhs,Best Time to visit,id,region,latitude,longitude,budget_level,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,Destination Name,Continent,Avg Cost (USD/day),Best Season,Avg Rating,Annual Visitors (M),UNESCO Site,Category_encoded
Unknown,Unknown,Mexico,Oaxaca City,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,Colorful streets filled with vibrant markets and the aroma of rich mole sauces create a warm and inviting cultural tapestry.,Unknown,0.1,Unknown,fe145875-322b-408f-8ce9-f4d04baf00a7,north_america,17.0604663,96.7253575,Mid-range,5.0,3.0,3.0,1.0,3.0,5.0,3.0,3.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,237
Unknown,Unknown,Spain,San Sebastián,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Golden beaches meet vibrant pintxo bars and lush green hills, creating a lively yet laid-back atmosphere perfect for unwinding and exploring.",Unknown,0.1,Unknown,bf232406-1a85-47a5-9287-6ba81272a3f0,europe,43.3224219,1.9838889,Mid-range,4.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,286
Unknown,Unknown,United States,Sedona,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Red rock formations create a stunning backdrop for peaceful hikes, art galleries, and spiritual retreats, offering a serene escape from the everyday hustle.",Unknown,0.1,Unknown,2216dc6e-cb6a-4107-b6ea-dceebd9a53eb,north_america,34.8688613,111.7614394,Mid-range,3.0,4.0,5.0,1.0,2.0,3.0,5.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,419
Unknown,Unknown,Benin,Cotonou,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Bustling markets, vibrant street life, and warm coastal breezes create an inviting atmosphere filled with rich cultural experiences and local charm.",Unknown,0.1,Unknown,5a944377-dccf-4cc1-9234-de053e9cc1d2,africa,6.3676953,2.4252507,Budget,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,96
Unknown,Unknown,Bosnia and Herzegovina,Sarajevo,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Cobblestone streets echo with the sound of church bells and the call to prayer, creating a unique blend of cultures and histories.",Unknown,0.1,Unknown,9ea78120-75de-4bce-b095-fb0811a3294f,europe,43.8519774,18.3866868,Budget,4.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,212
Unknown,Unknown,Albania,Tirana,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Vibrant streets filled with eclectic architecture, lively markets, and welcoming locals create an inviting atmosphere that feels both dynamic and laid-back.",Unknown,0.1,Unknown,dfed6949-406d-4064-8c2e-5c794ded2e27,europe,41.3281482,19.8184435,Budget,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,520
Unknown,Unknown,Brazil,Rio de Janeiro,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Vibrant streets pulse with samba rhythms, stunning beaches meet lush mountains, and every corner offers a burst of color and life.",Unknown,0.1,Unknown,8221d5a5-e813-4993-9bf6-c2bac26d0cb8,south_america,22.9110137,43.2093727,Mid-range,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,526
Unknown,Unknown,Brazil,Curitiba,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Lush parks, innovative urban design, and a blend of cultures create a refreshing and vibrant cityscape that feels both modern and welcoming.",Unknown,0.1,Unknown,056161c2-b2c6-40f9-8546-bef688dd90e7,south_america,25.4295963,49.2712724,Mid-range,4.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,358
Unknown,Unknown,Cambodia,Phnom Penh,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Bustling streets filled with the aroma of street food, vibrant markets, and a rich tapestry of history create an unforgettable atmosphere.",Unknown,0.1,Unknown,12ffe1e2-6387-46d6-8bbb-267855faf5f8,asia,11.5730391,104.857807,Budget,4.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,109
Unknown,Unknown,Morocco,Fès,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Winding alleys filled with vibrant souks, the aroma of spices, and the sound of artisans at work create an enchanting, timeless atmosphere.",Unknown,0.1,Unknown,807e0033-d4ff-4257-bcbc-60da406b8e4d,africa,34.0346534,5.0161926,Budget,5.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,560
Unknown,Unknown,Canada,Toronto,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Dynamic streets buzzing with diverse cultures, vibrant art scenes, and a skyline that hugs the shimmering lake make for an inviting urban experience.",Unknown,0.1,Unknown,ab9a9d64-58c2-4cb0-a9ad-81ed9b17cd69,north_america,43.6534817,79.3839347,Mid-range,4.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,257
Unknown,Unknown,Italy,Lucca,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Wander through cobblestone streets surrounded by ancient walls, where charming piazzas and the aroma of fresh Italian cuisine fill the air.",Unknown,0.1,Unknown,749963fe-2962-4ffe-b78a-391afdd6a7bf,europe,44.017763900000006,10.454430026192636,Mid-range,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,533
Unknown,Unknown,Canada,Edmonton,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Wide-open streets, a lively arts scene, and vibrant festivals create a welcoming atmosphere that feels both dynamic and comfortably laid-back.",Unknown,0.1,Unknown,ab8dc374-5acd-430f-b940-7885899ef8c5,north_america,53.5462055,113.491241,Mid-range,4.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,556
Unknown,Unknown,Spain,Barcelona,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Vibrant streets filled with Gaudí's whimsical architecture, lively tapas bars, and the warm Mediterranean breeze create an inviting and dynamic atmosphere.",Unknown,0.1,Unknown,3c6506e6-c494-4622-aba3-2ba895530c7a,europe,41.3828939,2.1774322,Mid-range,5.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,518
Unknown,Unknown,Canada,Banff,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Majestic mountains, crystal-clear lakes, and fresh alpine air create a breathtakingly serene atmosphere, perfect for nature lovers and adventure seekers alike.",Unknown,0.1,Unknown,75c6f7c9-5c87-464a-9c28-c91ecd55da98,north_america,51.175076,115.5720773,Luxury,3.0,5.0,5.0,1.0,2.0,3.0,4.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,372
Unknown,Unknown,Mozambique,Maputo,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Bustling markets, vibrant street life, and the rhythmic sounds of local music create a lively and colorful atmosphere to explore.",Unknown,0.1,Unknown,a4f86f85-430e-400a-bda5-315c7bdefd57,africa,25.966213,32.56745,Mid-range,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,95
Unknown,Unknown,Tanzania,Dar es Salaam,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Lively markets, vibrant street life, and the warm Indian Ocean breeze create a dynamic and welcoming atmosphere full of local charm.",Unknown,0.1,Unknown,a010e07c-cf4b-4cf9-8b08-40df2094addd,africa,6.8160837,39.2803583,Budget,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,318
Unknown,Unknown,Bermuda,Hamilton,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Charming streets lined with pastel buildings and the gentle sea breeze create a laid-back, yet vibrant island atmosphere.",Unknown,0.1,Unknown,61a3b6e3-f03f-42e4-b10d-80a3d1aec106,north_america,32.2942679,64.7853167,Luxury,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,192
Unknown,Unknown,Chile,Santiago de Chile,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"A vibrant city where modern skyscrapers meet historic streets, offering stunning mountain views and a lively cultural scene full of energy.",Unknown,0.1,Unknown,5cf8ffe5-b559-43a9-a030-fcf73b09400b,south_america,33.4377756,70.6504502,Mid-range,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,63
Unknown,Unknown,China,Shanghai,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Vibrant streets pulse with energy, blending futuristic skyscrapers with ancient temples, while enticing aromas from street food stalls fill the air.",Unknown,0.1,Unknown,273ff2d2-80b8-4886-81e4-1908a11e6f5a,asia,31.2312707,121.4700152,Mid-range,5.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,524
Unknown,Unknown,Nepal,Kathmandu,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Nestled in a valley surrounded by towering peaks, the city buzzes with vibrant markets, ancient temples, and the aroma of spices.",Unknown,0.1,Unknown,459b1d00-2b6e-4158-afe5-e091350990fe,asia,27.708317,85.3205817,Budget,5.0,4.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,404
Unknown,Unknown,New Zealand,Auckland,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"A lively harbor city where lush landscapes meet urban sophistication, offering a vibrant mix of cultures, flavors, and stunning coastal views.",Unknown,0.1,Unknown,60ac5495-4952-41a0-a2e8-d321d2f23a4d,oceania,36.852095,174.7631803,Mid-range,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,46
Unknown,Unknown,Canada,Québec City,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Cobblestone streets and historic architecture create a charming, old-world atmosphere, while the aroma of fresh pastries fills the crisp air.",Unknown,0.1,Unknown,77b02e0f-770c-4fa7-b0a5-7cde588b203d,north_america,46.8137431,71.2084061,Mid-range,5.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,210
Unknown,Unknown,Colombia,Bogotá,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"A vibrant mix of colonial charm and modern energy, with bustling markets, rich history, and stunning mountain views that invigorate the senses.",Unknown,0.1,Unknown,ca07286f-3b0c-4fd3-acae-444e7514def0,south_america,4.6533816,74.0836333,Mid-range,4.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,66
Unknown,Unknown,Cook Islands,Avarua,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Tropical breezes and stunning ocean views create a laid-back island vibe, inviting you to unwind and soak in the serene beauty.",Unknown,0.1,Unknown,db0dcdf1-2bea-470f-935f-2c98bd125592,oceania,21.2074736,159.7708145,Mid-range,3.0,3.0,4.0,5.0,2.0,3.0,4.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,499
Unknown,Unknown,Turkey,Izmir,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Coastal breezes carry the scent of the sea through bustling markets and lively streets, offering a vibrant yet laid-back Mediterranean vibe.",Unknown,0.1,Unknown,ae02cf5f-1483-4054-9122-186c5eb08664,asia,38.23166,27.02997,Mid-range,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,204
Unknown,Unknown,North Macedonia,Skopje,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Wandering through eclectic streets, you'll encounter a blend of ancient history and modern quirks, with vibrant markets and grand statues at every turn.",Unknown,0.1,Unknown,ba4d54dd-0e8d-4039-aad9-1f246fdacadb,europe,41.9961816,21.4319213,Budget,4.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,540
Unknown,Unknown,Colombia,Cartagena,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Winding cobblestone streets, vibrant colonial architecture, and the rhythmic sound of salsa create a lively and colorful coastal atmosphere.",Unknown,0.1,Unknown,38c4cd22-ea4a-4ae1-961b-939933868829,south_america,10.4265566,75.5441671,Mid-range,5.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,566
Unknown,Unknown,Croatia,Dubrovnik,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Wander through ancient stone streets, bask in the Adriatic sun, and feel the blend of history and sea breeze at every corner.",Unknown,0.1,Unknown,32c4ac7c-550f-417c-afcc-a1dc2b183e8f,europe,42.6491029,18.0939501,Mid-range,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,530
Unknown,Unknown,Norway,Bergen,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Charming waterfront views, colorful wooden houses, and the fresh scent of sea air make this coastal city feel both cozy and invigorating.",Unknown,0.1,Unknown,f139e95f-1d18-40b9-a7f0-f8d908c05e53,europe,60.3943055,5.3259192,Luxury,4.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,197
Unknown,Unknown,Panama,Bocas del Toro,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Crystal-clear waters lap against palm-fringed beaches, while vibrant marine life and laid-back island vibes create an unforgettable tropical escape.",Unknown,0.1,Unknown,6a0bce48-86be-4f4c-9106-9308a936d565,north_america,9.26847485,81.99322424821933,Mid-range,3.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,244
Unknown,Unknown,Dominican Republic,Santo Domingo,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Lively streets filled with the sound of merengue, colonial architecture, and the aroma of local cuisine create an inviting and vibrant atmosphere.",Unknown,0.1,Unknown,7c623237-bc71-4ba0-ae74-a64b0201eeba,north_america,18.4801972,69.942111,Mid-range,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,328
Unknown,Unknown,Ecuador,Baños,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Lush green mountains, steaming thermal pools, and the thrill of adventure sports create an exhilarating yet serene escape in this enchanting town.",Unknown,0.1,Unknown,198847d2-1823-4b9d-98dc-c9b9d22eb768,south_america,1.33191575,78.26252853850661,Budget,3.0,5.0,5.0,1.0,3.0,3.0,4.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,340
Unknown,Unknown,Egypt,Cairo,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Bustling streets filled with vibrant markets, the aroma of spices, and the awe-inspiring sight of ancient pyramids create an unforgettable experience.",Unknown,0.1,Unknown,24446934-6d3a-4d1d-89e6-82c8337fd26c,africa,30.0443879,31.2357257,Budget,5.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,114
Unknown,Unknown,Peru,Iquitos,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Lush rainforests, vibrant markets, and the hum of riverboats create an atmosphere buzzing with life and natural wonder.",Unknown,0.1,Unknown,1c516349-193b-4421-9959-ad6cefe95efd,south_america,3.749365,73.2444145,Budget,3.0,5.0,5.0,1.0,2.0,3.0,2.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,364
Unknown,Unknown,United States,Charlotte,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Bustling streets lined with towering trees, vibrant arts scenes, and a warm Southern hospitality create a welcoming and lively atmosphere.",Unknown,0.1,Unknown,2ebb8f10-653a-47d5-a403-f7a441bbc0a4,north_america,35.2272086,80.8430827,Mid-range,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,116
Unknown,Unknown,France,Marseille,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"A lively port city with Mediterranean flair, bustling markets, and a mix of historic charm and modern vibrancy, offering endless exploration.",Unknown,0.1,Unknown,caf79b01-70b6-450b-9601-66fdadb8df39,europe,43.2961743,5.3699525,Mid-range,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,50
Unknown,Unknown,Equatorial Guinea,Malabo,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Tropical breezes mingle with the vibrant energy of colorful markets and lively streets, offering a warm and welcoming cultural experience.",Unknown,0.1,Unknown,a93b9a93-c474-483c-9d27-8bb1f8b0090c,africa,3.741877,8.7740663,Mid-range,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,502
Unknown,Unknown,Eswatini,Mbabane,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Surrounded by lush mountains, the city offers a relaxed atmosphere where vibrant markets and friendly locals create an inviting experience.",Unknown,0.1,Unknown,c7d691ad-b361-404d-a6e4-ab4f7a4120c8,africa,26.325745,31.144663,Budget,3.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,479
Unknown,Unknown,Bulgaria,Sofia,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Charming streets lined with eclectic architecture and vibrant markets invite you to immerse in a blend of history, culture, and modern energy.",Unknown,0.1,Unknown,ad6338c1-1ad3-4f1c-8c78-26d7c86078fd,europe,42.6977028,23.3217359,Budget,4.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,182
Unknown,Unknown,San Marino,San Marino,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Perched atop rolling hills, this charming enclave offers medieval towers, cobblestone streets, and sweeping vistas, inviting a leisurely exploration of its storied past.",Unknown,0.1,Unknown,6d6a0097-d1d4-40f0-b2ae-28d0c9ab9dfc,europe,43.9458623,12.458306,Mid-range,4.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,411
Unknown,Unknown,Germany,Berlin,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Eclectic streets filled with history, art, and a dynamic cultural scene create an atmosphere that's both invigorating and deeply engaging.",Unknown,0.1,Unknown,45c083b3-fc34-4d42-b74a-cd9dffe4156a,europe,52.510885,13.3989367,Mid-range,5.0,3.0,2.0,1.0,5.0,4.0,3.0,5.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,259
Unknown,Unknown,Finland,Helsinki,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"A blend of modern design and serene nature, where crisp air and cozy cafes invite you to unwind and explore.",Unknown,0.1,Unknown,9f3e50a0-752d-42f5-b129-72d7880beab7,europe,60.1674881,24.9427473,Mid-range,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,6
Unknown,Unknown,Poland,Warsaw,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Historic streets blend with modern vibes, where cozy cafes and vibrant squares invite leisurely strolls and a taste of local culture.",Unknown,0.1,Unknown,8cc00822-8c1e-4446-ba89-0a35128ad69a,europe,52.2337172,21.071432235636493,Mid-range,4.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,301
Unknown,Unknown,Italy,Verona,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Charming streets with a romantic vibe, historic architecture, and cozy piazzas invite leisurely strolls and delightful discoveries at every turn.",Unknown,0.1,Unknown,be181851-282e-409b-9626-1da82ed060f5,europe,45.4424977,10.985737689444765,Mid-range,5.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,195
Unknown,Unknown,France,Annecy,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Charming canals and cobblestone streets weave through a picturesque town, surrounded by stunning alpine views and the serene waters of a crystal-clear lake.",Unknown,0.1,Unknown,3a70dff6-b805-4e41-accf-480d43ed6ba7,europe,45.8992348,6.1288847,Mid-range,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,119
Unknown,Unknown,Sri Lanka,Colombo,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Lively streets filled with the aroma of spices, historic temples, and a coastal breeze create a vibrant and welcoming atmosphere.",Unknown,0.1,Unknown,2f3a6926-553f-4d7a-acf8-5b17af6f2e93,asia,6.9388614,79.8542005,Budget,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,327
Unknown,Unknown,Australia,Fraser Island,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Endless stretches of sandy beaches, lush rainforests, and crystal-clear freshwater lakes create a serene escape filled with natural wonders and tranquility.",Unknown,0.1,Unknown,25b9fbd9-78cb-4b0c-a050-2488c9431275,oceania,25.24672,153.1468044,Mid-range,2.0,5.0,5.0,5.0,1.0,2.0,3.0,1.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,263
Unknown,Unknown,Senegal,Dakar,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Bustling markets, rhythmic music, and vibrant street life create an energetic atmosphere that's both captivating and welcoming.",Unknown,0.1,Unknown,8394f9fd-03fe-4dca-9e73-4598909d2450,africa,14.693425,17.447938,Mid-range,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,93
Unknown,Unknown,Jordan,Wadi Rum,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Expansive red sands and towering sandstone cliffs create a surreal landscape, inviting exploration and offering moments of profound tranquility under star-filled skies.",Unknown,0.1,Unknown,5f6b28e0-a6a1-4665-81ca-ebb074134424,middle_east,29.5084443,35.3362154,Mid-range,3.0,5.0,5.0,1.0,1.0,3.0,3.0,1.0,5.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,269
Unknown,Unknown,Germany,Munich,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Historic streets filled with the aroma of pretzels and beer, vibrant festivals, and a charming blend of tradition and modernity await.",Unknown,0.1,Unknown,d7e45496-f17a-4187-a9a5-ce30958370bf,europe,48.1371079,11.5753822,Mid-range,5.0,3.0,3.0,1.0,4.0,4.0,3.0,5.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,303
Unknown,Unknown,Germany,Freiburg,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Charming cobblestone streets, lush greenery, and a welcoming vibe create a perfect blend of nature and history, inviting you to explore leisurely.",Unknown,0.1,Unknown,139d05b0-435f-42e5-850f-3aa57ac0fefb,europe,47.9960901,7.8494005,Mid-range,4.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,155
Unknown,Unknown,Singapore,Singapore,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"A bustling cityscape where futuristic architecture meets lush green spaces, offering a vibrant blend of cultures and flavors at every corner.",Unknown,0.1,Unknown,155b4225-a616-4f5e-ad82-a692458165d1,asia,1.2899175,103.8519072,Luxury,4.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,13
Unknown,Unknown,Slovenia,Piran,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,Charming cobblestone streets lead you through a town where the sea breeze mingles with the aroma of fresh seafood and vibrant markets.,Unknown,0.1,Unknown,5ace1d13-c389-478b-927a-71d8f98a903d,europe,45.5284919,13.5684485,Mid-range,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,141
Unknown,Unknown,Malta,Valletta,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,Sun-drenched streets lined with baroque architecture and vibrant markets create a charming blend of history and lively Mediterranean spirit.,Unknown,0.1,Unknown,771fda85-870b-4dcb-ad42-763aa6a6fbb0,europe,35.8989979,14.5136607,Mid-range,5.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,471
Unknown,Unknown,Greece,Thessaloniki,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Lively waterfronts, aromatic tavernas, and ancient ruins blend seamlessly with a youthful energy that invites exploration and leisurely enjoyment.",Unknown,0.1,Unknown,12720905-6c3e-4a3f-a805-6b30460843b6,europe,40.6403167,22.9352716,Mid-range,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,2.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,331
Unknown,Unknown,Guyana,Georgetown,Unknown,Unknown,1767.5,1.5,4.5,0.0,Unknown,Unknown,"Lush greenery and colonial architecture meet vibrant local markets and a lively Caribbean vibe, offering a unique and welcoming atmosphere.",Unknown,0.1,Unknown,283c7ec9-07c6-4f35-a986-495aea46ee15,south_america,6.8137426,58.1624465,Budget,4.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,Unknown,Unknown,121.87,Unknown,4.55,4.5,Unknown,341
